ID	age	sex	n_babies	observer	year	pop_size	weight
285	8	m	2	11	1995	146	7.7729787699047606
290	1	f	1	9	1995	146	3.4163272029514893
295	4	f	2	19	1995	146	6.605938641126759
302	4	m	1	4	1995	146	5.291652291966933
304	10	f	0	1	1995	146	8.408464569210626
305	10	m	1	20	1995	146	8.018361053552383
309	6	m	2	10	1995	146	7.541889376819216
311	15	f	1	19	1995	146	11.783058052991912
312	1	m	0	8	1995	146	NA
318	12	f	2	15	1995	146	9.660993882250423
325	8	f	1	19	1995	146	7.471711037489488
326	15	m	2	4	1995	146	10.529614246182847
333	4	f	1	12	1995	146	6.38790638244981
338	9	m	1	1	1995	146	8.889218141013933
339	1	f	2	18	1995	146	4.222233964660789
341	2	m	2	8	1995	146	5.997450551594981
343	1	f	2	10	1995	146	4.375989440572521
365	2	f	0	13	1995	146	4.65380049448363
372	12	f	0	1	1995	146	9.288883675507714
373	6	f	0	5	1995	146	7.1840374403503535
378	2	m	2	10	1995	146	5.015119137664521
379	11	m	2	14	1995	146	NA
380	8	f	0	19	1995	146	7.043791765959444
381	4	m	0	19	1995	146	NA
387	7	f	0	10	1995	146	7.567066291815819
393	3	f	2	18	1995	146	5.526827559625856
396	10	m	1	15	1995	146	8.222830972622353
398	9	m	2	18	1995	146	8.1178472286294
402	1	m	2	8	1995	146	5.0945740543602085
408	5	f	2	4	1995	146	4.705575690503951
411	9	f	1	7	1995	146	7.972665268362381
425	0	m	0	11	1995	146	NA
428	4	f	1	17	1995	146	5.243709673457376
441	4	m	1	1	1995	146	5.877619242078403
443	5	f	2	13	1995	146	5.973647395059947
449	2	m	1	5	1995	146	4.189219176554648
450	2	f	2	16	1995	146	5.6658116155440865
463	1	m	1	11	1995	146	3.7326443477540305
469	0	f	0	5	1995	146	3.6697658252616967
473	12	m	1	20	1995	146	10.942244248038628
476	0	f	0	16	1995	146	3.466843613891038
479	0	f	2	12	1995	146	NA
481	10	f	0	15	1995	146	9.602901065064076
486	1	m	2	18	1995	146	5.959726038230312
487	8	m	0	16	1995	146	9.499195620477229
489	8	f	0	19	1995	146	7.360816188418287
494	2	f	0	7	1995	146	5.421715308157346
496	4	m	2	16	1995	146	5.539389986204878
500	9	m	0	3	1995	146	8.155379710656113
508	2	f	2	8	1995	146	5.188757317350593
511	7	f	0	4	1995	146	7.031691022241738
515	1	m	0	14	1995	146	4.300748834389975
516	11	f	2	17	1995	146	9.033857518708434
518	0	m	2	6	1995	146	3.365585021659837
528	9	f	0	7	1995	146	8.649095233133156
539	5	f	1	4	1995	146	7.417717004642677
545	11	m	0	14	1995	146	9.454025502680016
549	15	f	0	16	1995	146	NA
551	13	f	1	10	1995	146	9.956367753165024
553	6	f	0	13	1995	146	6.615411993210608
555	1	f	0	17	1995	146	4.71249530064053
557	4	m	1	16	1995	146	7.2677378597685465
561	4	f	2	1	1995	146	6.007479999548183
564	6	f	0	11	1995	146	6.773159439779951
566	6	m	0	5	1995	146	7.4105320197094855
569	12	m	2	16	1995	146	10.756835280436023
572	10	m	2	18	1995	146	9.854021832974714
573	6	m	1	3	1995	146	6.646049173724593
580	2	f	0	2	1995	146	6.121814681709938
581	4	m	1	2	1995	146	5.589408731171686
582	1	m	1	13	1995	146	5.048486786188991
586	3	m	0	1	1995	146	5.097456300725325
589	15	f	2	5	1995	146	10.378608677998946
593	5	f	2	3	1995	146	5.6062090924298404
598	13	f	0	11	1995	146	9.059227836307652
601	8	f	2	10	1995	146	8.225010704575729
603	2	m	1	16	1995	146	4.886032961531328
606	1	f	2	8	1995	146	2.955309213948034
609	2	m	2	19	1995	146	5.840856374537623
611	0	f	2	3	1995	146	4.507918749237656
617	2	m	1	8	1995	146	5.665386409464101
621	5	f	0	16	1995	146	5.826961202275856
622	6	m	0	18	1995	146	5.731449116811909
625	14	m	2	7	1995	146	9.331381103890289
628	15	m	0	3	1995	146	11.353760147051739
634	0	m	1	14	1995	146	4.767643802667245
635	9	m	0	14	1995	146	8.904610642479371
636	9	f	2	19	1995	146	7.967274685371523
642	3	f	2	3	1995	146	6.230306475090213
648	8	m	0	13	1995	146	6.60610432966474
649	13	m	1	3	1995	146	10.727001403347035
652	0	m	2	9	1995	146	5.326052710950851
657	5	f	1	10	1995	146	6.2465501562142505
662	2	m	1	8	1995	146	5.477670003318682
666	9	f	0	6	1995	146	8.038578190328002
667	3	f	0	18	1995	146	6.224841293720526
678	6	f	0	12	1995	146	7.778498014962949
679	4	m	2	14	1995	146	5.449110366140756
681	12	f	1	7	1995	146	9.282982314773465
687	3	m	2	4	1995	146	NA
693	1	f	1	16	1995	146	5.898401833746355
694	2	m	0	1	1995	146	NA
695	3	f	0	13	1995	146	7.289677861613323
699	4	m	1	19	1995	146	4.994441069406462
701	10	m	0	6	1995	146	9.534727510164268
704	6	m	0	6	1995	146	NA
711	1	f	1	6	1995	146	4.706255570392656
712	6	f	0	19	1995	146	5.072445626618125
717	7	f	0	10	1995	146	6.55106425689199
732	14	f	2	13	1995	146	10.74656402684089
733	1	f	0	9	1995	146	6.01959512157863
735	2	f	2	11	1995	146	5.161203418631395
736	0	f	2	2	1995	146	4.0334009229661945
738	3	m	2	16	1995	146	6.653900074468525
742	12	f	1	7	1995	146	9.220815991344313
745	5	f	0	18	1995	146	NA
748	5	f	1	4	1995	146	6.1032636989066775
752	4	m	2	19	1995	146	5.803016714731955
753	5	m	0	5	1995	146	6.63036181974231
754	10	f	2	6	1995	146	9.899325508989927
757	1	m	0	1	1995	146	6.205320976897292
761	0	f	0	10	1995	146	3.602316900532544
762	10	m	1	5	1995	146	7.916441974529813
767	3	f	1	3	1995	146	6.266125337148069
775	2	f	0	11	1995	146	5.401840577513747
779	6	f	0	2	1995	146	5.984713824002735
788	15	f	1	19	1995	146	9.568738304204036
789	3	m	2	15	1995	146	6.078474940959869
794	1	m	1	20	1995	146	6.454869024101836
798	2	m	0	6	1995	146	4.955327703316161
804	0	m	2	20	1995	146	3.9921705924776676
805	5	m	1	7	1995	146	7.112960747185149
807	2	f	2	12	1995	146	6.2587779874185125
811	3	m	0	14	1995	146	5.989921800031221
825	0	m	2	5	1995	146	4.418405459461612
826	4	m	1	3	1995	146	7.490463651962382
830	3	m	2	16	1995	146	4.960021618221327
838	1	f	0	14	1995	146	4.134926637261065
843	1	f	0	2	1995	146	5.089571823411307
846	9	m	0	14	1995	146	8.144882555439581
852	3	f	2	4	1995	146	5.964603621662878
855	0	f	1	19	1995	146	4.075019521554716
856	2	f	1	2	1995	146	NA
863	3	m	0	4	1995	146	5.81286803639815
876	2	m	1	3	1995	146	6.518905190202871
877	2	m	1	7	1995	146	5.363974790508347
883	11	f	0	4	1995	146	9.761431401005652
890	0	m	2	19	1995	146	4.191206082430535
892	5	f	0	5	1995	146	5.795819295728747
893	1	f	0	5	1995	146	4.2517496385154585
894	2	f	2	7	1995	146	5.240664539274385
2	10	f	0	17	1996	140	9.808143079679082
3	0	f	1	12	1996	140	4.089681251265279
10	1	m	1	19	1996	140	5.197143922225353
11	2	m	2	2	1996	140	4.577463683636251
14	6	m	1	14	1996	140	8.287559153659593
16	6	m	1	14	1996	140	7.259310203593044
17	13	f	2	11	1996	140	NA
21	5	f	0	5	1996	140	7.042178012533032
22	9	f	1	12	1996	140	8.337914838117786
28	9	m	1	10	1996	140	7.898598009106491
30	10	m	0	9	1996	140	8.30359720192743
40	13	f	2	6	1996	140	10.178678345832017
42	10	f	0	8	1996	140	NA
46	11	m	2	20	1996	140	9.495122622014808
51	4	f	0	4	1996	140	5.1934970578966215
55	5	m	1	20	1996	140	8.246366010443882
56	4	m	2	14	1996	140	7.549146972385873
61	9	f	0	11	1996	140	7.893460239522795
62	2	f	0	2	1996	140	5.718212660541114
63	4	f	0	5	1996	140	5.716742998940809
69	5	f	0	17	1996	140	7.013677147383889
71	11	f	2	11	1996	140	7.915130654587366
73	9	m	2	6	1996	140	8.089915730724721
75	3	m	0	11	1996	140	5.549835615722601
79	3	m	0	13	1996	140	6.519557051901722
81	0	m	0	6	1996	140	5.657267278014884
85	3	f	2	2	1996	140	6.435720784914766
88	1	m	0	6	1996	140	4.30960159911834
91	1	f	0	8	1996	140	4.1333758299104035
95	2	f	2	4	1996	140	4.870891367514448
98	15	m	1	12	1996	140	11.327964691023183
99	13	m	1	15	1996	140	10.620406189239636
105	1	f	1	5	1996	140	6.307737790588661
111	4	f	0	4	1996	140	4.7038561478524485
116	10	m	0	18	1996	140	8.317477693308495
117	2	f	2	6	1996	140	4.757107966985754
120	14	m	2	7	1996	140	10.837692992937843
131	2	m	1	4	1996	140	6.128759406595943
134	4	m	0	13	1996	140	6.116900742610092
136	12	f	1	17	1996	140	9.615603091012801
137	10	f	1	12	1996	140	NA
139	2	m	0	12	1996	140	4.944716901116111
144	11	m	0	8	1996	140	NA
145	3	m	1	14	1996	140	NA
148	0	f	1	19	1996	140	3.6778550122039997
161	0	m	2	19	1996	140	5.172214307113042
164	3	f	1	12	1996	140	4.860627682381535
166	11	m	1	4	1996	140	8.775936390578392
178	5	f	1	14	1996	140	6.396423347273359
186	3	m	0	8	1996	140	5.742471616116558
195	11	m	0	16	1996	140	8.712893975403817
201	4	f	2	18	1996	140	4.991117384986591
203	0	m	2	4	1996	140	4.34314080750816
207	2	f	2	13	1996	140	3.8355844328083095
212	15	m	2	7	1996	140	10.496625786890165
214	8	f	1	13	1996	140	8.843378670047697
223	2	f	1	3	1996	140	3.9726396177895023
224	5	f	0	6	1996	140	NA
227	3	m	2	7	1996	140	6.786654511700438
230	1	f	0	16	1996	140	4.201295025382114
234	5	f	0	1	1996	140	5.7435750390631
236	2	m	0	1	1996	140	5.757296066803811
238	3	m	1	18	1996	140	5.742314684813453
241	0	f	1	3	1996	140	5.075263293745137
243	11	f	1	12	1996	140	8.775418343500704
248	0	f	0	17	1996	140	3.4757160727428875
249	11	f	2	19	1996	140	8.832566339086977
252	11	m	1	18	1996	140	10.001874806310235
257	6	f	1	13	1996	140	6.722748529421271
265	2	f	0	18	1996	140	4.573563684477307
268	13	f	1	19	1996	140	NA
274	11	f	2	1	1996	140	NA
279	3	m	0	9	1996	140	NA
282	12	m	1	8	1996	140	10.22817968597603
285	9	m	2	16	1996	140	8.281096964934505
290	2	f	1	5	1996	140	3.758091300148576
295	5	f	0	1	1996	140	6.6030324998884735
302	5	m	0	19	1996	140	NA
305	11	m	0	4	1996	140	8.40385224315916
309	7	m	2	17	1996	140	7.869160935224443
311	16	f	2	2	1996	140	11.789472743236425
312	2	m	2	3	1996	140	4.61718482694822
318	13	f	0	9	1996	140	10.252314623006397
325	9	f	0	18	1996	140	7.7460724993142955
330	0	f	0	13	1996	140	3.1353154993214494
333	5	f	1	10	1996	140	6.664665922122268
338	10	m	2	13	1996	140	8.681368387447506
339	2	f	2	6	1996	140	4.323796387354531
341	3	m	1	18	1996	140	NA
359	0	f	2	18	1996	140	3.384866808909429
365	3	f	2	7	1996	140	5.452419737715981
372	13	f	1	16	1996	140	9.646902899688044
373	7	f	0	6	1996	140	7.678336072625265
378	3	m	1	5	1996	140	5.861054726393796
379	12	m	1	4	1996	140	10.34516250632688
380	9	f	1	4	1996	140	7.503812811770421
381	5	m	0	7	1996	140	6.993133086836462
383	0	f	0	2	1996	140	4.732167136369582
386	0	f	2	4	1996	140	4.854233680177993
387	8	f	1	20	1996	140	7.749764299047123
393	4	f	1	9	1996	140	5.861734755345127
396	11	m	0	3	1996	140	8.945237531702363
398	10	m	1	18	1996	140	8.30466303847757
402	2	m	0	10	1996	140	5.805111688417314
408	6	f	2	16	1996	140	5.749183101773192
411	10	f	2	18	1996	140	8.449697238066607
420	0	f	0	19	1996	140	3.6081485222729923
425	1	m	0	15	1996	140	4.94656381922599
428	5	f	1	7	1996	140	5.096475632826054
441	5	m	1	9	1996	140	6.275551914477015
443	6	f	2	20	1996	140	6.154002685045746
449	3	m	2	10	1996	140	4.410880158950184
450	3	f	2	13	1996	140	6.015462129668488
463	2	m	2	19	1996	140	4.32624466726384
469	1	f	1	5	1996	140	4.587265210771303
473	13	m	2	18	1996	140	11.333026859870285
476	1	f	1	11	1996	140	3.7827457933333575
479	1	f	2	12	1996	140	3.9384552942940805
481	11	f	0	1	1996	140	10.39223915287906
486	2	m	1	14	1996	140	6.869277413399
487	9	m	0	10	1996	140	9.63708076593813
489	9	f	1	11	1996	140	8.009401935701923
494	3	f	2	14	1996	140	6.022236377426551
496	5	m	2	1	1996	140	5.754402231268427
500	10	m	2	10	1996	140	8.964142509782931
508	3	f	2	13	1996	140	5.4829957598510095
511	8	f	0	4	1996	140	NA
515	2	m	0	4	1996	140	4.585728323546998
516	12	f	1	2	1996	140	8.847303470401446
518	1	m	0	16	1996	140	3.852715126920062
528	10	f	2	19	1996	140	8.774059859618763
539	6	f	2	8	1996	140	7.850645787480085
545	12	m	2	4	1996	140	10.098986995099082
549	16	f	0	2	1996	140	11.770787670270623
551	14	f	0	7	1996	140	10.733588450158827
553	7	f	1	3	1996	140	7.453987380515736
555	2	f	0	6	1996	140	4.827931584581113
557	5	m	1	4	1996	140	7.999947577498205
561	5	f	0	5	1996	140	6.2363562077599655
564	7	f	0	15	1996	140	7.1221827777722835
566	7	m	2	17	1996	140	8.551296333797085
567	0	f	0	2	1996	140	4.207608355283971
569	13	m	2	2	1996	140	11.158501180623036
572	11	m	1	14	1996	140	10.441682547488846
573	7	m	0	18	1996	140	7.307420734206449
580	3	f	0	6	1996	140	6.582397076368015
581	5	m	2	3	1996	140	6.039711546851508
582	2	m	1	10	1996	140	5.602376309102208
586	4	m	0	4	1996	140	5.630776267781504
589	16	f	2	7	1996	140	10.912973487962411
593	6	f	2	15	1996	140	6.450847797112689
598	14	f	2	6	1996	140	9.61797307870213
601	9	f	1	9	1996	140	8.26386671475644
603	3	m	2	16	1996	140	5.027047495825074
606	2	f	1	1	1996	140	3.7339889207977364
609	3	m	1	13	1996	140	6.8459458678657805
611	1	f	2	7	1996	140	NA
617	3	m	1	13	1996	140	6.235526452977848
621	6	f	2	10	1996	140	6.116026841941705
622	7	m	1	5	1996	140	6.255981292951854
633	0	f	1	18	1996	140	4.183934039904026
634	1	m	0	2	1996	140	5.34604109765889
635	10	m	1	14	1996	140	9.260045867398631
636	10	f	1	1	1996	140	8.40442664575494
641	0	f	0	16	1996	140	3.5957435372602813
642	4	f	2	6	1996	140	7.115885762646454
648	9	m	2	3	1996	140	6.860230505988385
652	1	m	1	9	1996	140	5.8922963879535795
657	6	f	1	7	1996	140	6.434030388294058
662	3	m	2	14	1996	140	5.761514675603341
666	10	f	0	3	1996	140	8.330233914358256
667	4	f	0	18	1996	140	6.466005461106476
678	7	f	0	2	1996	140	NA
679	5	m	0	16	1996	140	5.591604084958638
687	4	m	1	4	1996	140	8.337938915189017
693	2	f	2	12	1996	140	6.08266067625101
694	3	m	1	19	1996	140	NA
695	4	f	0	13	1996	140	7.334902078943908
698	0	f	2	12	1996	140	5.470345653162203
699	5	m	0	16	1996	140	5.545585800543779
701	11	m	2	1	1996	140	9.450024439980709
703	0	f	2	12	1996	140	4.065153586522332
704	7	m	1	17	1996	140	6.771605092451424
712	7	f	2	14	1996	140	5.460321270408755
717	8	f	0	13	1996	140	6.808889043704799
721	0	f	2	7	1996	140	3.0843199244769264
732	15	f	1	17	1996	140	11.039510867840878
733	2	f	0	19	1996	140	6.334414029411056
735	3	f	0	14	1996	140	5.730552722334477
736	1	f	2	12	1996	140	NA
738	4	m	1	4	1996	140	NA
748	6	f	1	20	1996	140	6.45463169086286
752	5	m	2	6	1996	140	6.3999923402274
753	6	m	1	2	1996	140	7.1712971617741
754	11	f	1	4	1996	140	10.339791427175964
757	2	m	2	9	1996	140	6.099499559340396
761	1	f	1	8	1996	140	NA
762	11	m	1	17	1996	140	8.737101645688668
775	3	f	2	13	1996	140	5.819869269417454
778	0	f	1	5	1996	140	4.34475019110725
779	7	f	2	15	1996	140	6.418995446027552
788	16	f	1	20	1996	140	NA
789	4	m	1	8	1996	140	6.678304408593565
794	2	m	2	5	1996	140	6.708166280512228
798	3	m	2	20	1996	140	5.740396041626656
805	6	m	0	15	1996	140	NA
807	3	f	0	7	1996	140	6.602952075508676
811	4	m	0	15	1996	140	NA
826	5	m	0	2	1996	140	7.939745318996198
830	4	m	2	1	1996	140	5.770342306641483
834	0	m	2	17	1996	140	3.9853798028046916
835	0	f	0	19	1996	140	4.332748667514619
838	2	f	0	1	1996	140	4.474317314289092
855	1	f	2	4	1996	140	4.357020946754634
856	3	f	0	8	1996	140	NA
863	4	m	1	9	1996	140	5.885782420560889
873	0	f	0	17	1996	140	4.027254064689887
876	3	m	0	7	1996	140	7.269393348278744
877	3	m	1	2	1996	140	5.602065433538214
883	12	f	2	9	1996	140	10.529687075777804
890	1	m	2	3	1996	140	5.217358198174103
892	6	f	1	6	1996	140	5.86901615512719
893	2	f	2	16	1996	140	4.534584756258224
894	3	f	0	15	1996	140	5.608742379285078
2	11	f	2	20	1997	163	10.41065631647325
6	0	f	2	20	1997	163	NA
10	2	m	0	6	1997	163	6.002864517972116
11	3	m	1	18	1997	163	NA
16	7	m	1	19	1997	163	7.59682345596493
17	14	f	2	15	1997	163	10.835215140284946
21	6	f	0	10	1997	163	7.677065398183801
22	10	f	0	11	1997	163	8.890658098476655
28	10	m	0	2	1997	163	8.862383232610226
30	11	m	2	7	1997	163	9.143680073223148
40	14	f	1	15	1997	163	11.05658061740353
42	11	f	2	16	1997	163	8.352133784316726
46	12	m	0	1	1997	163	10.651778430516062
51	5	f	1	8	1997	163	5.5874170081220065
53	0	m	0	18	1997	163	4.290815796046906
55	6	m	1	1	1997	163	8.334429874101858
56	5	m	0	8	1997	163	7.742030211996549
62	3	f	2	1	1997	163	6.714210787117898
63	5	f	2	20	1997	163	5.861888513343516
71	12	f	1	18	1997	163	8.633708103491033
73	10	m	2	6	1997	163	8.501548958854428
75	4	m	1	7	1997	163	5.9832270559865295
79	4	m	2	16	1997	163	6.525434708336603
81	1	m	2	4	1997	163	6.123926499770149
85	4	f	0	18	1997	163	6.396059273400756
88	2	m	1	2	1997	163	4.662969543398611
91	2	f	1	18	1997	163	4.9926450726658675
95	3	f	1	14	1997	163	5.701692162351618
99	14	m	1	10	1997	163	11.430995916775087
105	2	f	2	9	1997	163	7.057239390023905
111	5	f	2	20	1997	163	5.475124325549528
115	0	f	1	19	1997	163	4.82993838315153
116	11	m	1	1	1997	163	8.765955660856752
117	3	f	1	1	1997	163	5.330595209680564
121	0	m	0	13	1997	163	3.436652828648759
122	0	f	0	3	1997	163	4.463224689993908
131	3	m	0	7	1997	163	6.996815130220631
134	5	m	0	4	1997	163	6.342494029339456
136	13	f	0	15	1997	163	10.203829862056434
137	11	f	1	9	1997	163	9.056662906993564
139	3	m	0	11	1997	163	5.416598182816882
140	0	m	0	10	1997	163	6.254051216013664
144	12	m	0	20	1997	163	10.844335891101851
145	4	m	2	8	1997	163	6.5565627173115555
148	1	f	0	1	1997	163	4.292435989757025
161	1	m	2	15	1997	163	NA
164	4	f	0	16	1997	163	NA
166	12	m	1	3	1997	163	9.610058330737134
178	6	f	1	7	1997	163	6.957913897831686
179	0	m	0	12	1997	163	4.7596376511427145
188	0	m	1	20	1997	163	3.0423636681052706
195	12	m	0	20	1997	163	9.309331207303655
201	5	f	1	7	1997	163	6.080762936970898
203	1	m	2	2	1997	163	4.598087786498251
207	3	f	2	10	1997	163	NA
214	9	f	0	19	1997	163	9.261147522139058
218	0	m	2	5	1997	163	NA
223	3	f	2	1	1997	163	4.414898970717392
224	6	f	2	9	1997	163	5.597133480195609
227	4	m	2	15	1997	163	NA
230	2	f	0	20	1997	163	4.773624647789781
234	6	f	2	20	1997	163	6.333459868485685
236	3	m	2	16	1997	163	6.269774519548039
238	4	m	2	9	1997	163	NA
241	1	f	2	19	1997	163	5.431977228668769
243	12	f	0	20	1997	163	9.760132847479957
248	1	f	1	10	1997	163	4.311503101500045
249	12	f	2	16	1997	163	9.308027742624823
257	7	f	1	13	1997	163	7.120901887042143
265	3	f	1	4	1997	163	5.699937202311017
274	12	f	1	1	1997	163	9.615843713999487
279	4	m	1	15	1997	163	6.408574114930614
282	13	m	0	14	1997	163	NA
285	10	m	0	6	1997	163	8.833740055339469
290	3	f	0	10	1997	163	4.560039118397355
295	6	f	1	14	1997	163	7.408620293798579
299	0	f	1	1	1997	163	4.138576705695095
302	6	m	1	10	1997	163	6.096549865579095
305	12	m	2	2	1997	163	9.567820665820136
309	8	m	1	2	1997	163	8.591980754995513
312	3	m	2	9	1997	163	5.434100282782426
318	14	f	0	8	1997	163	10.699434235704937
325	10	f	1	12	1997	163	8.36044475149546
330	1	f	2	11	1997	163	3.687201534964353
333	6	f	1	12	1997	163	7.783480836074618
339	3	f	1	15	1997	163	5.251703574217108
341	4	m	0	19	1997	163	7.214868838633629
359	1	f	2	19	1997	163	3.7988593718394297
365	4	f	1	2	1997	163	6.4215271661671425
370	0	f	2	15	1997	163	4.486628991571516
372	14	f	1	13	1997	163	10.295700430633067
373	8	f	1	19	1997	163	8.499536126992234
378	4	m	1	14	1997	163	6.5205292508270976
379	13	m	2	2	1997	163	10.850049953038992
380	10	f	2	3	1997	163	7.73048752990819
381	6	m	0	7	1997	163	7.425473579611917
383	1	f	0	16	1997	163	4.84530460814262
386	1	f	0	2	1997	163	6.100453850288778
393	5	f	2	11	1997	163	6.669419924703197
396	12	m	0	10	1997	163	9.52691341905736
402	3	m	0	19	1997	163	6.285767531422176
408	7	f	2	8	1997	163	6.358970596770291
411	11	f	1	15	1997	163	9.144928072276395
420	1	f	0	3	1997	163	4.209986889251415
425	2	m	0	4	1997	163	5.550639929640244
428	6	f	2	5	1997	163	NA
441	6	m	0	9	1997	163	6.772277933687837
449	4	m	1	20	1997	163	5.040407050315792
450	4	f	0	3	1997	163	6.750807124358186
463	3	m	1	2	1997	163	4.834829960568434
469	2	f	2	2	1997	163	4.930094793974418
473	14	m	1	4	1997	163	12.105937342073622
476	2	f	0	10	1997	163	4.684046877023254
479	2	f	0	18	1997	163	4.47421865151115
481	12	f	1	4	1997	163	NA
486	3	m	2	19	1997	163	7.327767515853222
487	10	m	2	3	1997	163	9.845407161926275
489	10	f	1	8	1997	163	8.667673387420619
493	0	m	0	15	1997	163	4.834392790719777
494	4	f	2	12	1997	163	NA
496	6	m	0	18	1997	163	6.382466052629042
500	11	m	0	10	1997	163	NA
508	4	f	1	3	1997	163	6.4439951053410995
511	9	f	2	20	1997	163	8.756796402581351
515	3	m	1	9	1997	163	5.304419679825686
516	13	f	2	12	1997	163	10.023078897571676
518	2	m	0	15	1997	163	4.64835966248213
528	11	f	2	13	1997	163	9.330385682742193
529	0	f	0	15	1997	163	4.726708063361639
539	7	f	2	6	1997	163	8.228865407999495
552	0	m	0	6	1997	163	4.993005316990461
553	8	f	1	15	1997	163	7.708827000828518
555	3	f	1	16	1997	163	5.6308808469442155
557	6	m	2	9	1997	163	8.27417896582705
561	6	f	2	2	1997	163	6.563575848479303
564	8	f	1	16	1997	163	7.87267416303736
566	8	m	2	8	1997	163	8.600987365156449
567	1	f	1	6	1997	163	4.750416365020649
569	14	m	0	5	1997	163	12.051026390958564
572	12	m	1	18	1997	163	11.124804449107476
573	8	m	0	1	1997	163	7.307050677553514
580	4	f	1	13	1997	163	7.010283507063123
581	6	m	1	11	1997	163	6.459137586574687
582	3	m	1	14	1997	163	NA
586	5	m	0	15	1997	163	6.501826326662383
587	0	f	0	11	1997	163	4.637351518101748
593	7	f	2	10	1997	163	6.432262534628798
598	15	f	1	11	1997	163	9.84689074811071
601	10	f	1	1	1997	163	9.26865745339903
603	4	m	1	2	1997	163	5.985862086433867
606	3	f	1	1	1997	163	4.676116038494939
609	4	m	1	10	1997	163	7.140859618776436
611	2	f	1	18	1997	163	6.047454995159413
614	0	m	2	11	1997	163	3.703390387333035
621	7	f	2	7	1997	163	6.978852092090031
622	8	m	2	19	1997	163	6.840477014826171
633	1	f	1	12	1997	163	4.258616868795242
634	2	m	2	5	1997	163	5.613190964899096
636	11	f	2	5	1997	163	8.659229750893852
641	1	f	2	12	1997	163	3.7809793403229235
642	5	f	2	20	1997	163	7.622986222198161
648	10	m	0	6	1997	163	7.726412865840123
652	2	m	2	3	1997	163	NA
657	7	f	2	12	1997	163	7.2575903443497625
662	4	m	0	20	1997	163	6.468818839820434
666	11	f	1	14	1997	163	8.72546920322193
667	5	f	0	14	1997	163	7.421425546346208
678	8	f	2	19	1997	163	NA
679	6	m	1	6	1997	163	6.63409815245279
687	5	m	1	18	1997	163	9.151640252068082
693	3	f	0	2	1997	163	6.619270837911301
694	4	m	0	2	1997	163	7.327849202049622
695	5	f	1	4	1997	163	7.8896743959014835
698	1	f	1	7	1997	163	6.240838513911929
699	6	m	1	17	1997	163	6.201436848676599
701	12	m	2	16	1997	163	10.215096535927906
703	1	f	2	19	1997	163	4.81827381356319
704	8	m	0	4	1997	163	7.185708663804006
712	8	f	0	9	1997	163	6.466823519782584
714	0	f	1	2	1997	163	NA
717	9	f	0	13	1997	163	8.092949594321851
721	1	f	0	1	1997	163	4.085828986786271
733	3	f	2	20	1997	163	6.86829259311038
735	4	f	0	13	1997	163	NA
736	2	f	1	13	1997	163	5.131728307493758
738	5	m	1	12	1997	163	7.842172285573034
